Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"C1","2.2µF","C_0805",77.250000,-47.500000,90.000000,top
"C2","2.2µF","C_0805",69.750000,-47.500000,90.000000,top
"C3","100nF","C_0805",67.600000,-47.500000,90.000000,top
"C4","100nF","C_0805",52.500000,-48.500000,180.000000,top
"R1","10k","R_0805",42.200000,-46.590000,270.000000,top
"U1","ATmega8A-AU","LQFP-32_7x7mm_Pitch0.8mm",60.000000,-50.500000,180.000000,top
"U2","LM78L05","SOT-89-3",73.465000,-47.000000,90.000000,top
