Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"C101","100nF","C_0402",106.450000,-128.300000,90.000000,top
"C102","4µ7","C_0402",109.450000,-128.300000,90.000000,top
"C103","100nF","C_0402",107.950000,-128.300000,90.000000,top
"U1","ATtiny1616-M","UQFN-20-1EP_3x3mm_Pitch0.4mm",107.950000,-124.450000,90.000000,top
"U101","L78L05_SOT89","SOT-89-3",107.950000,-132.000000,270.000000,top
