Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D31","LEXTAR-PC35H13-V1","LEXTAR-PC35H13-V1",159.000000,-80.750000,270.000000,bottom
"D32","LEXTAR-PC35H13-V1","LEXTAR-PC35H13-V1",215.500000,-80.750000,270.000000,bottom
"R31","300","R_1206",159.000000,-74.500000,270.000000,bottom
"R32","300","R_1206",215.500000,-74.500000,270.000000,bottom
